"globaleventid","day","monthyear","year","fractiondate","actor1code","actor1name","actor1countrycode","actor1knowngroupcode","actor1ethniccode","actor1religion1code","actor1religion2code","actor1type1code","actor1type2code","actor1type3code","actor2code","actor2name","actor2countrycode","actor2knowngroupcode","actor2ethniccode","actor2religion1code","actor2religion2code","actor2type1code","actor2type2code","actor2type3code","isrootevent","eventcode","eventbasecode","eventrootcode","quadclass","goldsteinscale","nummentions","numsources","numarticles","avgtone","actor1geo_type","actor1geo_fullname","actor1geo_countrycode","actor1geo_adm1code","actor1geo_lat","actor1geo_long","actor1geo_featureid","actor2geo_type","actor2geo_fullname","actor2geo_countrycode","actor2geo_adm1code","actor2geo_lat","actor2geo_long","actor2geo_featureid","actiongeo_type","actiongeo_fullname","actiongeo_countrycode","actiongeo_adm1code","actiongeo_lat","actiongeo_long","actiongeo_featureid","dateadded","sourceurl"
"611822305","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.8880866","4","Kim Jong Suk, Yanggang-do, North Korea","KN","KN13","41.4083","127.765","-185591","4","Kim Jong Suk, Yanggang-do, North Korea","KN","KN13","41.4083","127.765","-185591","4","Kim Jong Suk, Yanggang-do, North Korea","KN","KN13","41.4083","127.765","-185591","20161226","http://www.northkoreatimes.com/index.php/sid/250459355"
"611822306","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-5.952381","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20161226","http://www.northkoreatimes.com/index.php/sid/250458867"
"611822307","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","20","0.07644933","4","New Delhi, Delhi, India","IN","IN07","28.6","77.2","-2106102","4","New Delhi, Delhi, India","IN","IN07","28.6","77.2","-2106102","4","New Delhi, Delhi, India","IN","IN07","28.6","77.2","-2106102","20161226","http://www.northkoreatimes.com/index.php/sid/250465221"
"611822308","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-9.389671","1","Bangladesh","BG","BG","24.0","90.0",,"1","Bangladesh","BG","BG","24.0","90.0",,"1","Bangladesh","BG","BG","24.0","90.0",,"20161226","http://www.northkoreatimes.com/index.php/sid/250458875"
"611822309","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-7.1005917","2","New York, United States","US","USNY","42.1497","-74.9384",,"2","New York, United States","US","USNY","42.1497","-74.9384",,"2","New York, United States","US","USNY","42.1497","-74.9384",,"20161226","http://www.northkoreatimes.com/index.php/sid/250464555"
"611822310","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","20","-6.3224535","1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"20161226","http://www.northkoreatimes.com/index.php/sid/250458873"
"611822311","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-6.866953","1","United Kingdom","UK","UK","54.0","-2.0",,"1","United Kingdom","UK","UK","54.0","-2.0",,"1","United Kingdom","UK","UK","54.0","-2.0",,"20161226","http://www.northkoreatimes.com/index.php/sid/250464341"
"611822312","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","20","-7.087894","1","United States","US","US","38.0","-97.0",,"1","United States","US","US","38.0","-97.0",,"1","United States","US","US","38.0","-97.0",,"20161226","http://www.northkoreatimes.com/index.php/sid/250464561"
"611827528","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-7.9155674","4","Dublin, Dublin, Ireland","EI","EI07","53.3331","-6.24889","-1502554","4","Dublin, Dublin, Ireland","EI","EI07","53.3331","-6.24889","-1502554","4","Dublin, Dublin, Ireland","EI","EI07","53.3331","-6.24889","-1502554","20161226","http://www.irishsun.com/index.php/sid/250452589"
"611869717","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-4.279279","4","Arabian Sea, India (general), India","IN","IN00","20.0","65.0","-2089022","4","Arabian Sea, India (general), India","IN","IN00","20.0","65.0","-2089022","4","Arabian Sea, India (general), India","IN","IN00","20.0","65.0","-2089022","20161226","http://www.northkoreatimes.com/index.php/sid/250466209"
"611869718","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.746365","4","London, London, City of, United Kingdom","UK","UKH9","51.5","-0.116667","-2601889","4","London, London, City of, United Kingdom","UK","UKH9","51.5","-0.116667","-2601889","4","London, London, City of, United Kingdom","UK","UKH9","51.5","-0.116667","-2601889","20161226","http://www.northkoreatimes.com/index.php/sid/250465661"
"611869719","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.9082775","1","Italy","IT","IT","42.8333","12.8333",,"1","Italy","IT","IT","42.8333","12.8333",,"1","Italy","IT","IT","42.8333","12.8333",,"20161226","http://www.northkoreatimes.com/index.php/sid/250466273"
"611914225","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-7.2972975","3","San Antonio, Texas, United States","US","USTX","29.4241","-98.4936","1380951","3","San Antonio, Texas, United States","US","USTX","29.4241","-98.4936","1380951","3","San Antonio, Texas, United States","US","USTX","29.4241","-98.4936","1380951","20161226","http://www.austinglobe.com/index.php/sid/250452589"
"654536292","20170511","201705","2017","2017.3589","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","-6.940063","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20170511","http://twitchy.com/brettt-3136/2017/05/10/activists-at-emergency-rallies-over-comey-firing-urged-to-bring-pots-to-senators-offices-and-bang-em/"
"654536293","20170511","201705","2017","2017.3589","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","-6.940063","3","Boston, Massachusetts, United States","US","USMA","42.3584","-71.0598","617565","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20170511","http://twitchy.com/brettt-3136/2017/05/10/activists-at-emergency-rallies-over-comey-firing-urged-to-bring-pots-to-senators-offices-and-bang-em/"
"586193070","20161006","201610","2016","2016.7562","OPP","THE OPPOSITION","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","3","3","-4.846537","4","Mpoko, Eastern Cape, South Africa","SF","SF05","-31.9438","28.9777","-1263319","4","Mpoko, Eastern Cape, South Africa","SF","SF05","-31.9438","28.9777","-1263319","4","Mpoko, Eastern Cape, South Africa","SF","SF05","-31.9438","28.9777","-1263319","20161006","http://www.news24.com/Africa/News/watch-drc-is-not-going-back-to-civil-war-says-envoy-20161005"
"644919547","20170408","201704","2017","2017.2686","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","-5.483871","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","4","Belgrade, Serbia (general),","RB","RB00","44.8186","20.4681","-74897","20170408","http://www.dw.com/en/serbs-rally-against-vucic-for-sixth-day/a-38354940"
"644919548","20170408","201704","2017","2017.2686","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","-5.483871","1","Serbia","RI","RI","43.75","20.75",,"1","Serbia","RI","RI","43.75","20.75",,"1","Serbia","RI","RI","43.75","20.75",,"20170408","http://www.dw.com/en/serbs-rally-against-vucic-for-sixth-day/a-38354940"
"541354232","20160518","201605","2016","2016.378","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","16","2","16","-7.2","4","Paris, France (general), France","FR","FR00","48.8667","2.33333","-1456928","4","Paris, France (general), France","FR","FR00","48.8667","2.33333","-1456928","4","Paris, France (general), France","FR","FR00","48.8667","2.33333","-1456928","20160518","http://www.bbc.com/news/magazine-36288748"
"616075128","20170111","201701","2017","2017.0302","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-5.956113","1","Mexico","MX","MX","23.0","-102.0",,"1","Mexico","MX","MX","23.0","-102.0",,"1","Mexico","MX","MX","23.0","-102.0",,"20170111","http://www.arabnews.com/node/1037321/world"
"594033510","20161030","201610","2016","2016.8219","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","5","1","5","-5.021834","4","Zhang Zhang, Hubei, China","CH","CH12","32.6819","111.316","-1938339","4","Zhang Zhang, Hubei, China","CH","CH12","32.6819","111.316","-1938339","4","Zhang Zhang, Hubei, China","CH","CH12","32.6819","111.316","-1938339","20161030","http://english.cri.cn/12394/2016/10/30/53s943708.htm"
"594073462","20161030","201610","2016","2016.8219","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-6.2586927","4","Seongnam, Kyonggi-do, South Korea","KS","KS13","37.4386","127.138","160125","4","Seongnam, Kyonggi-do, South Korea","KS","KS13","37.4386","127.138","160125","4","Seongnam, Kyonggi-do, South Korea","KS","KS13","37.4386","127.138","160125","20161030","http://www.newstoday.com.bd/index.php?option=details&news_id=2455878&date=2016-10-30"
"635808918","20170311","201703","2017","2017.1945","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","72","14","72","-7.1305847","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20170311","http://www.dnaindia.com/world/report-opponents-of-south-korea-s-ousted-park-rally-to-call-for-her-arrest-2349977"
"603486619","20161129","201611","2016","2016.9014","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","1","1","1","-1.1088011","4","Songnisan, South Korea (general), South Korea","KS","KS00","36.5428","127.871","-716358","4","Songnisan, South Korea (general), South Korea","KS","KS00","36.5428","127.871","-716358","4","Songnisan, South Korea (general), South Korea","KS","KS00","36.5428","127.871","-716358","20161129","https://wn.com/south_korean_protesters_demand_president_resign"
"603486620","20161129","201611","2016","2016.9014","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","34","2","20","-3.6106353","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161129","https://wn.com/south_korean_protesters_demand_president_resign"
"609338955","20161217","201612","2016","2016.9507","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-6.25","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161217","http://www.koreaherald.com/view.php?ud=20161217000106"
"615036769","20170107","201701","2017","2017.0192","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-6.716418","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20170107","HTTP://english.yonhapnews.co.kr/national/2017/01/07/86/0301000000AEN20170107002251315F.html"
"678227759","20170803","201708","2017","2017.5836","GOV","PRESIDENT","","","","","","GOV","","","OPP","OPPOSITION SUPPORTER","","","","","","OPP","","",,"1411","141","14","3","-6.5","20","1","20","-5.263158","4","Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea","GV","GV04","9.50917","-13.7122","-1178387","4","Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea","GV","GV04","9.50917","-13.7122","-1178387","4","Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea","GV","GV04","9.50917","-13.7122","-1178387","20170803","http://www.ghanaweb.com/GhanaHomePage/world/Thousands-march-against-Guinea-s-president-565642"
"536074214","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","80","11","80","-6.4095716","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","20160501","http://news.trust.org/item/20160501164550-h3onx"
"536076660","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","65","11","65","-6.373193","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","20160501","http://www.weeklytimesnow.com.au/news/breaking-news/iraqi-protesters-end-green-zone-sitin/news-story/2a8fb850849fcdbcfde25eb71269eced?nk=94ea4881bd38059867881fc7d1bdc254-1462123034"
"536079034","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","11","3","11","-6.673275","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Tigris River, Al Basrah, Iraq","IZ","IZ02","31.0","47.4167","-3104827","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","20160501","http://timesofoman.com/article/82724/World/Middle-East/Iraqi-protesters-end-Green-Zone-sit-in-after-issuing-demands"
"536079035","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","-5.942275","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Tigris River, Al Basrah, Iraq","IZ","IZ02","31.0","47.4167","-3104827","4","Tigris River, Al Basrah, Iraq","IZ","IZ02","31.0","47.4167","-3104827","20160501","http://timesofoman.com/article/82724/World/Middle-East/Iraqi-protesters-end-Green-Zone-sit-in-after-issuing-demands"
"536120355","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","1","3","-8.870968","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","20160501","http://blouinnews.com/91975/story/protesters-quit-baghdad-green-zone"
"536120356","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-8.870968","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","20160501","http://blouinnews.com/91975/story/protesters-quit-baghdad-green-zone"
"625202922","20170207","201702","2017","2017.1014","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","-4.494382","1","Malta","MT","MT","35.8333","14.5833",,"1","Malta","MT","MT","35.8333","14.5833",,"1","Malta","MT","MT","35.8333","14.5833",,"20170207","http://www.nineoclock.ro/eighth-evening-of-protests-in-victoriei-square-third-evening-of-protests-at-cotroceni-palace/"
"608680944","20161215","201612","2016","2016.9452","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-6.19469","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","20161215","https://article.wn.com/view/2016/12/15/It_was_bizarre_to_watch_Samantha_Power_at_the_UN_convenientl/"
"608680945","20161215","201612","2016","2016.9452","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-6.19469","1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"20161215","https://article.wn.com/view/2016/12/15/It_was_bizarre_to_watch_Samantha_Power_at_the_UN_convenientl/"
"600607235","20161119","201611","2016","2016.874","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-7.0422535","1","United Kingdom","UK","UK","54.0","-2.0",,"4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161119","http://news.sky.com/story/seoul-protesters-demand-resignation-of-scandal-hit-president-park-geun-hye-10662742"
"600609564","20161119","201611","2016","2016.874","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","28","2","28","-5.396825","1","South Korea","KS","KS","37.0","127.5",,"1","South Korea","KS","KS","37.0","127.5",,"1","South Korea","KS","KS","37.0","127.5",,"20161119","http://www.heart.co.uk/news/uk-world/saudi-led-coalition-forces-declare-48-hour-ce/"
"600656171","20161119","201611","2016","2016.874","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-5.102041","1","South Korea","KS","KS","37.0","127.5",,"4","Moscow, Moskva, Russia","RS","RS48","55.7522","37.6156","-2960561","1","South Korea","KS","KS","37.0","127.5",,"20161119","http://www.mix96.co.uk/news/world/2155680/russia-demands-answers-on-why-swiss-jets-flanked-apec-plane/"
"596257502","20161106","201611","2016","2016.8384","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","-4.2105265","4","Busan, Pusan-gwangyoksi, South Korea","KS","KS10","35.1028","129.04","-713900","4","Busan, Pusan-gwangyoksi, South Korea","KS","KS10","35.1028","129.04","-713900","4","Busan, Pusan-gwangyoksi, South Korea","KS","KS10","35.1028","129.04","-713900","20161106","http://world.kbs.co.kr/english/news/news_Dm_detail.htm?No=123026"
"596257503","20161106","201611","2016","2016.8384","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","-4.2105265","4","Busan, Pusan-gwangyoksi, South Korea","KS","KS10","35.1028","129.04","-713900","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Busan, Pusan-gwangyoksi, South Korea","KS","KS10","35.1028","129.04","-713900","20161106","http://world.kbs.co.kr/english/news/news_Dm_detail.htm?No=123026"
"596257504","20161106","201611","2016","2016.8384","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","12","1","12","-4.2105265","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Busan, Pusan-gwangyoksi, South Korea","KS","KS10","35.1028","129.04","-713900","4","Busan, Pusan-gwangyoksi, South Korea","KS","KS10","35.1028","129.04","-713900","20161106","http://world.kbs.co.kr/english/news/news_Dm_detail.htm?No=123026"
"596281361","20161106","201611","2016","2016.8384","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","2","20","-7.6518455","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161106","http://www.newsnow.in/news/thousands-call-on-south-korea-s-park-to-step-down"
"596308873","20161106","201611","2016","2016.8384","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-4.619226","4","Myongji, Kyongsang-namdo, South Korea","KS","KS20","34.8276","128.341","21025","4","Myongji, Kyongsang-namdo, South Korea","KS","KS20","34.8276","128.341","21025","4","Myongji, Kyongsang-namdo, South Korea","KS","KS20","34.8276","128.341","21025","20161106","http://www.koreatimes.co.kr/www/news/nation/2016/11/116_217631.html"
"626790451","20170212","201702","2017","2017.1151","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","-5.6074767","4","Bucharest, Bucuresti, Romania","RO","RO10","44.4333","26.1","-1153951","4","Cotroceni, Romania (general), Romania","RO","RO00","44.7833","24.9","-1157001","4","Cotroceni, Romania (general), Romania","RO","RO00","44.7833","24.9","-1157001","20170212","Agerpres news agency in English/BBC Monitoring/(c) BBC"
"602528230","20161125","201611","2016","2016.8904","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-3.2902467","4","Seongnam, Kyonggi-do, South Korea","KS","KS13","37.4386","127.138","160125","4","Seongnam, Kyonggi-do, South Korea","KS","KS13","37.4386","127.138","160125","4","Seongnam, Kyonggi-do, South Korea","KS","KS13","37.4386","127.138","160125","20161125","https://sputniknews.com/asia/201611251047846934-trump-phenomenon-south-korea/"
"581308635","20160921","201609","2016","2016.7151","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-3.1128404","1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"20160921","https://article.wn.com/view/2016/09/21/Syria_war_John_Kerry_urges_nofly_zones/"
"613784354","20170103","201701","2017","2017.0082","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-5.3308825","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20170103","https://socialistworker.co.uk/art/43891/South+Koreans+resolute+march+for+presidents+New+Years+resignation"
"581972446","20160923","201609","2016","2016.7205","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-5.4658384","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","20160923","https://article.wn.com/view/2016/09/23/Syrian_forces_resume_military_operation_in_eastern_Aleppo/"
"486034306","20151118","201511","2015","2015.8712","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","4","20","-2.8596342","2","California, United States","US","USCA","36.17","-119.746",,"2","California, United States","US","USCA","36.17","-119.746",,"2","California, United States","US","USCA","36.17","-119.746",,"20151118","http://www.latimes.com/local/education/la-me-campus-unrest-20151118-story.html"
"571909790","20160823","201608","2016","2016.6384","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-6.779661","1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"20160823","https://article.wn.com/view/2016/08/23/Shifting_diplomacy/"
"600748807","20161120","201611","2016","2016.8767","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","110","7","100","-8.938338","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161120","http://world.kbs.co.kr/english/news/news_Dm_detail.htm?No=123365"
"600923300","20161120","201611","2016","2016.8767","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-1.6905072","1","France","FR","FR","46.0","2.0",,"1","France","FR","FR","46.0","2.0",,"1","France","FR","FR","46.0","2.0",,"20161120","http://www.mix96.co.uk/news/world/2156397/ex-president-nicolas-sarkozy-concedes-defeat-in-french-vote/"
